alpha,delta,u,g,r,i,z,redshift,plate,MJD,fiber_ID,y
339.1072495,27.25133249,23.14072,21.35461,19.68657,18.68466,18.20065,0.4896297,6297,56218,79,0
221.4426954,41.76298772,21.94022,21.7985,21.49374,21.31318,21.34292,1.022144,8497,58161,104,1
127.6900593,35.35887033,21.36661,18.71318,17.3884,16.85746,16.68631,-4.89E-05,1197,52668,475,2
125.8952916,45.66105192,21.08502,20.92728,20.63805,20.61639,20.67752,1.10547,7325,56717,425,1
137.2114317,12.96928517,18.36042,17.45542,17.15308,17.02372,16.97936,0.000113936,5298,55979,896,2
187.9137895,58.68431648,26.71058,25.39609,21.90431,20.77419,19.84415,1.577817,8236,58197,11,1
251.0067417,40.47195363,20.07862,18.44934,17.79646,17.50853,17.39185,-0.00037511,3427,54979,380,2
235.5380599,53.36987565,22.60791,21.17556,21.32456,21.18429,21.38944,2.094511,6715,56449,626,1
157.84752,26.46031999,24.63671,22.35264,21.64723,21.12689,22.08495,1.5426,8958,57514,747,1
181.871602,29.2185024,19.70974,18.0045,17.11868,16.77776,16.47496,0.1350449,2228,53818,202,0
153.7303657,46.72616421,21.37349,21.34743,21.03605,20.65079,20.52423,1.983611,7385,56710,614,1
184.710183,51.17961647,21.85273,21.20892,21.03169,21.12796,21.12445,2.625176,8226,57423,796,1
191.536276,34.54657279,22.51271,20.89834,19.51365,18.93955,18.54864,0.3605845,10248,58220,146,0
172.4332354,33.27201647,25.89475,22.95022,21.04164,19.63762,18.78366,0.000215319,2098,53460,318,2
330.3464598,0.869847561,23.3322,23.22348,22.81394,22.28202,22.18854,1.029557,9233,58035,34,1
202.3628603,49.78731363,21.63515,21.45815,21.50183,21.15733,21.47114,1.927671,7434,57166,716,1
215.51814,46.92489086,20.03098,18.45499,17.80936,17.57596,17.48705,-5.74E-05,3312,54969,606,2
141.8682304,4.669591324,22.3639,19.12387,17.57604,17.03157,16.67087,0.2437241,4796,55924,320,0
329.5736236,1.109311335,25.51329,22.82664,22.16663,21.50806,21.622,0.78962,9233,58035,820,0
241.3621993,27.42558394,19.62095,18.34108,17.5441,17.11646,16.83639,0.1333931,1392,52822,589,0
246.0722031,0.519946393,21.82994,19.75333,19.01269,18.69546,18.57639,-6.39E-05,364,52000,469,2
168.5100099,23.46423873,20.41564,20.04897,20.08093,19.94587,19.45341,2.174489,6420,56304,536,1
208.1746121,66.02208829,18.5948,16.78039,15.90489,15.42641,15.04075,0.07018613,497,51989,62,0
157.2988847,19.99818852,25.76091,22.67052,20.99906,19.96407,19.43536,0.5253995,5873,56035,337,0
175.4796862,27.02278804,21.26541,19.98113,20.08073,20.19077,20.25931,0.000115595,3221,54864,517,2
180.3964058,27.22339067,21.9039,19.24984,17.77067,16.83286,16.30648,6.25E-05,2227,53820,275,2
219.4606587,3.157374252,21.96339,21.0894,21.15001,21.09574,20.59921,2.403149,4021,55620,584,1
30.74353305,26.55133638,20.51356,20.27282,19.9168,19.87258,20.19588,1.185621,7659,57060,492,1
163.1771611,-1.986250992,23.11873,21.17554,19.43974,18.70396,18.40902,0.4211113,3772,55277,266,0
169.5043542,-2.147589642,22.83332,21.92274,20.19396,19.37658,18.77692,0.4541692,3788,55246,77,0
169.5583856,-1.995014997,22.2814,20.92237,19.2506,18.51117,18.10125,0.4519024,3788,55246,980,0
176.7530094,-2.153330567,23.51301,21.24895,19.41919,18.81347,18.42324,0.3244838,329,52056,479,0
12.56046542,20.26678984,24.45499,24.13874,22.02809,20.665,19.80454,0.7580723,7619,56900,695,0
156.0402292,19.00278376,24.15894,23.71076,23.04593,22.39341,22.27906,0.846808,9573,57787,713,0
238.7151472,41.66926633,19.87146,18.80962,18.77985,18.78075,18.80364,-0.000604923,1334,52764,230,2
243.8956176,37.70734298,20.90574,19.70815,19.20842,18.99062,18.90236,-0.000469027,5199,56067,615,2
157.6240313,30.77260193,19.01583,17.61128,17.15859,16.93383,16.75663,0.04404788,1959,53440,104,0
216.757819,29.57286135,22.82781,19.93929,18.1224,17.52459,17.10041,0.3429395,2133,53917,246,0
134.3925193,15.05124045,19.65606,18.09786,17.24219,16.83004,16.541,0.1020928,2432,54052,94,0
346.8706573,0.709289305,22.50873,21.90872,21.78653,21.81237,21.05307,1.714978,9173,58069,132,1
347.3898409,0.687995666,21.27739,21.44506,21.13063,21.1894,21.0889,1.255318,9174,58070,481,1
134.1033812,38.53156053,20.66796,20.44916,20.41021,20.39648,20.211,0.8724473,8860,57458,621,1
176.9550026,51.52713536,20.93933,20.51827,20.27439,20.30767,20.04531,0.900002,6683,56416,530,1
329.7064342,30.17636909,23.30082,24.44897,22.01619,20.63623,19.95374,0.6940868,7707,57663,683,0
357.9514457,36.33642385,17.57736,17.55768,17.86726,18.17748,18.42859,-0.0001438,1880,53262,191,2
185.6550482,0.261602404,24.32553,21.95496,20.47329,19.2953,18.69184,0.5859476,3847,55588,563,0
24.14857737,1.119740368,22.16616,22.32153,20.52772,19.32919,18.76717,0.6688826,4230,55483,907,0
352.7306581,1.223599442,21.39474,21.41653,21.10926,20.92718,20.82491,1.194162,9176,58080,316,1
117.7623611,26.77216033,25.49752,22.10105,20.57009,19.51123,19.02197,0.5676183,4459,55533,319,0
204.4166604,49.4386705,21.30474,20.83603,20.64938,20.22575,20.21734,0.6916484,7434,57166,947,1
206.6306418,49.0579928,20.68049,19.32469,19.02095,18.91563,18.89348,-0.000635832,6745,56425,498,2
214.1292978,47.32744497,22.00648,21.56374,21.0022,20.45201,20.55386,0.6331318,8436,57895,379,0
127.0615904,33.83548421,22.32397,22.0359,21.93455,22.09414,21.82821,1.977438,10235,58127,286,1
137.7157634,11.64902622,22.19448,21.29591,19.68843,18.85451,18.31991,0.5126696,5302,55896,691,0
133.7685391,12.2450347,20.69747,20.21738,20.20385,20.16006,19.9189,2.258046,5293,55953,310,1
186.6812835,58.71052247,25.09304,22.73004,20.94118,19.84663,19.53134,0.6413161,6837,56442,753,0
359.3433325,-6.730602929,23.98999,21.68626,21.54029,21.50122,21.0882,-0.000477241,7147,56574,696,2
24.58509055,1.668276211,23.51043,22.30199,20.77164,19.95443,19.2698,-5.20E-05,7842,56899,345,2
241.1133314,40.01335946,25.7837,20.96375,19.34772,18.58352,18.32831,0.388264,6052,56092,262,0
166.2307719,5.688347295,19.99403,19.23269,18.82064,18.40628,18.22322,0.09131432,581,52356,367,0
359.3276532,17.37149926,23.14158,20.81368,19.13236,18.47907,18.09185,0.3684216,6207,56239,267,0
138.8440192,21.53428038,25.47567,21.80074,20.22152,19.43919,19.15524,0.4375759,5772,56003,991,0
139.2093518,21.51607694,22.306,22.66812,22.13762,21.21021,20.4621,0.8394361,9590,57813,444,0
119.3602717,45.4096971,26.35657,20.82967,18.9624,18.38728,18.01794,0.3404171,3678,55208,155,0
201.4841235,36.1451368,22.33248,22.955,21.52151,20.24516,19.52567,0.7402484,8875,57779,191,0
185.7201714,51.17074015,17.77518,16.7915,16.49994,16.39262,16.36744,-0.000608083,8227,57427,508,2
30.18086169,-2.447992786,26.04417,23.98627,21.92686,20.60459,19.78412,0.6140733,7841,56960,105,0
142.0601124,36.68669872,23.53387,24.11945,21.7469,20.41787,19.71354,0.6524757,8862,57461,101,0
127.4213891,28.93767056,24.4299,22.79596,21.89582,20.49648,19.74149,0.6859437,4449,55544,401,0
223.0105849,41.22982501,20.97358,20.77651,20.56829,20.50109,20.49132,0.9354711,8498,57105,906,1
239.8700146,54.69747008,24.38883,21.95415,20.46263,19.95095,19.6436,0.3082224,8413,57897,272,0
200.0848713,-1.096900354,25.47723,20.95184,19.12025,18.4713,18.0731,0.4144718,4049,55591,626,0
189.7873637,-1.09644449,19.33115,18.04402,17.49879,17.20448,17.00467,0.04829505,290,51941,7,0
189.5563567,-1.152704623,24.77966,22.37078,20.48399,19.43779,19.00239,0.4824854,3778,55213,844,0
7.422673464,35.05441095,25.14772,22.26141,20.6197,19.68722,19.20967,0.4388384,7132,56565,230,0
187.0859362,-2.27479302,22.97663,21.55159,19.75436,18.83966,18.36993,0.49208,334,51993,481,0
236.7413854,38.87925146,20.13581,19.93493,19.80078,19.85258,19.61405,0.932823,8513,57842,246,1
221.2597022,-1.697044729,18.32047,17.34585,16.83338,16.55435,16.55821,6.42E-05,920,52411,473,2
241.3997269,39.52479691,19.55503,19.73913,20.22448,20.50168,21.02576,-0.000166811,1055,52761,566,2
244.9446092,36.85813432,21.54499,21.53349,21.29773,21.05372,21.46712,1.542365,10733,58244,2,1
41.56883226,32.88688004,25.19148,21.36299,19.66578,18.2481,17.45371,-0.000120311,3210,54876,381,2
345.1964901,33.79593511,24.63469,21.6512,20.9227,19.94119,22.82692,-1.00E-05,6505,56560,831,2
255.6320772,33.85989959,19.05792,17.80582,17.20997,16.74597,16.60227,0.08652613,974,52427,259,0
130.7340947,36.22365541,20.19003,19.60587,19.44719,19.23969,19.22046,0.7218461,4609,56251,464,1
206.6504296,33.555699,23.1608,22.56535,20.96585,19.96827,19.55068,0.6254415,3856,55269,814,0
278.8718675,63.97547508,18.003,16.98617,16.65305,16.51321,16.49671,-0.000802917,2552,54632,175,2
120.7491894,41.24390789,14.64617,15.04207,15.46415,15.75953,16.00825,-0.000174108,545,52202,326,2
119.5213177,39.93662655,21.74174,21.12401,20.64694,20.42653,19.98556,0.328495,9357,57807,828,0
113.0827375,32.23182482,21.18809,21.31467,21.27027,21.03726,20.67223,1.913251,9364,57699,358,1
183.5224049,-0.855844992,21.77237,19.45293,18.34593,17.8971,17.68867,3.28E-06,324,51666,100,2
341.8804101,27.75604194,22.22557,21.60872,19.62123,18.73298,18.12348,0.4952641,6294,56482,289,0
348.0251511,28.88746809,24.14472,22.10939,20.74506,19.68765,19.1821,0.000111287,6292,56566,947,2
220.6758047,56.04060156,21.95852,19.63838,18.13812,17.58546,17.2266,0.2540607,6794,56448,496,0
150.056921,45.5306047,20.42213,20.46413,20.2629,20.03739,20.29869,1.469028,7284,56683,226,1
198.157156,50.37328026,24.93098,22.74236,21.24177,19.65489,18.89029,-7.33E-05,7433,57166,636,2
201.5025065,32.73061227,20.01736,18.20708,17.55673,17.12255,16.89624,0.08825964,2112,53534,152,0
347.7640588,11.42246811,21.76537,21.23131,21.20542,20.91503,20.59286,0.8463844,6155,56245,616,1
322.5666275,1.993462107,23.72595,19.56639,18.82039,17.90462,17.87233,7.84E-05,5143,55828,877,2
157.9252812,14.29151539,22.64436,23.1053,21.21854,20.0561,19.33573,0.6115026,5340,56011,5,0
188.1746652,58.69029532,26.15838,22.63784,21.48549,20.29213,19.64211,1.280554,8236,58197,5,1
188.6873238,58.68257046,23.67047,21.61307,19.75454,18.91823,18.57035,0.4740911,6836,56443,525,0
358.392339,38.95618307,19.75978,18.29595,17.63877,17.40185,17.25378,-0.00013334,1882,53262,65,2
40.56816088,-2.529419944,21.9881,20.19977,20.00894,19.25718,19.29345,-0.000272488,7826,56931,694,2
163.0154411,20.8592728,22.06751,21.31497,19.51596,18.66995,18.11262,0.4686571,5875,56038,901,0
194.1362779,22.18046777,23.40899,20.9736,19.21029,18.60663,18.13535,0.3544025,5990,56066,480,0
123.4685633,34.72050227,20.36,18.79102,17.75391,17.25945,16.96751,0.2259753,825,52289,562,0
132.1533103,52.45665461,20.96218,19.98587,19.84334,19.83213,19.68461,2.577111,5155,55946,478,1
133.2410834,53.28479059,19.72846,19.76149,19.63273,19.15928,19.2593,1.907927,5155,55946,624,1
134.8052816,54.18278837,21.18483,18.66059,17.48775,16.97588,16.64547,7.11E-05,7276,57061,20,2
136.4023644,54.8240321,18.7078,17.5188,17.40758,17.36483,17.35651,-2.50E-05,7279,57071,44,2
171.2512798,51.74992145,18.96348,17.09278,16.06121,15.63479,15.25755,0.1343435,878,52353,627,0
181.6926854,22.31200587,19.10971,17.26447,16.38542,15.997,15.67047,0.06673873,2644,54210,276,0
216.7144081,19.29515783,19.28869,18.00753,17.41675,17.10524,16.86102,0.05361172,2773,54533,21,0
135.8883992,48.60145035,18.87171,17.47245,16.7354,16.31198,16.06947,0.1176046,765,52254,259,0
9.352147006,4.03349756,22.01832,22.08785,21.68835,20.27165,22.96911,0.4598419,9446,58082,574,0
122.4327235,55.38360937,19.96844,18.66734,18.12579,17.89281,17.73649,-4.61E-05,7280,56709,322,2
1.833891593,-7.513954029,26.61108,22.14064,20.37863,19.58205,19.12282,0.5209488,7149,56593,499,0
40.8950012,31.84875171,19.95294,18.44718,17.6811,17.34926,17.17042,-0.000450552,3210,54876,308,2
22.05654776,27.88106982,20.41102,20.25258,20.23124,20.02034,19.62832,2.101598,7683,58133,156,1
26.80140107,27.20376215,20.59106,19.89996,19.68883,19.52257,19.24144,0.7439514,6268,56245,424,1
28.97553451,26.74816654,20.96383,20.19377,19.83719,19.79201,19.55779,0.7735674,7691,58487,446,1
202.0930557,41.77865491,21.4381,19.18678,17.81078,17.29269,16.94899,0.2256411,1462,53112,621,0
204.7681471,41.32714835,17.87573,16.80834,16.33222,16.0144,15.83843,0.07676022,1464,53091,590,0
213.301199,20.060905,21.09029,18.74113,17.39542,16.45287,15.93375,-0.000314722,2772,54529,482,2
339.8884897,33.46976174,21.71268,21.61632,20.93094,20.95752,21.1063,0.354301,11634,58484,682,0
357.2470845,-6.646030609,20.73801,20.30159,20.11914,20.20843,19.85458,0.8837506,7146,56573,550,1
188.9378008,47.90192247,20.36945,20.13651,19.94988,19.90028,19.81294,0.9168076,7419,56811,700,1
358.8600663,20.42545782,24.72487,22.90497,21.63695,20.25998,19.48377,1.916926,7598,56956,1,0
126.1156925,45.86598283,21.65877,19.24049,18.08296,17.544,17.18642,0.000355677,7325,56717,396,2
0.440306416,24.75334688,21.30955,18.96418,17.5763,17.047,16.70966,0.1786535,6513,56543,934,0
119.9266191,12.38167998,24.07008,21.57665,20.04116,18.14349,17.14449,-7.28E-05,2265,53674,148,2
351.583191,0.674427097,21.29961,20.55292,20.50453,20.55527,20.27106,2.431801,4211,55446,688,1
182.9194496,-1.42763854,25.76849,24.07148,21.99078,20.08614,18.66094,3.85E-07,332,52367,522,2
234.7573318,31.34555319,19.12679,17.93776,17.42463,17.14761,17.01897,0.05454778,1389,53135,530,0
218.2566064,34.29813566,21.31629,18.99363,17.57583,16.98253,16.51694,0.1921434,1645,53172,208,0
180.4277072,51.03809487,21.56464,21.68227,21.36124,21.34879,21.22104,1.290383,8225,57375,319,0
355.6475414,39.38536377,18.60016,17.37295,16.9249,16.74297,16.65885,-0.00015861,1882,53262,308,2
356.2632765,38.10402533,19.36582,17.92544,17.27745,17.02416,16.85812,-0.00051044,1882,53262,288,2
145.05989,15.35024506,25.11841,22.8329,22.15177,21.83219,21.15516,0.6290464,9586,57787,681,0
175.7765216,33.49694214,18.53067,17.41254,16.99092,16.79814,16.58963,0.03299057,2097,53491,274,0
130.1711467,23.1770766,20.39213,20.19173,19.93144,20.09204,19.90731,1.005022,11106,58511,666,1
156.0365821,30.28076955,21.01237,20.91493,20.44669,20.468,20.66694,1.316382,11382,58456,141,1
133.7711854,39.37947339,26.28349,22.09337,20.31952,19.02883,18.3755,0.6588373,4607,56248,145,0
148.3983322,18.34035619,20.56966,18.7363,17.56914,17.10931,16.77371,0.1632706,2370,53764,597,0
156.2360705,19.75951332,25.72808,22.26127,20.56055,19.71679,19.32541,0.4723331,5884,56046,796,0
174.0446808,-1.417562163,18.32671,16.16752,15.23627,14.75338,14.36474,0.06060966,327,52294,528,0
188.5806751,-1.462183046,19.68534,17.67022,16.68054,16.17294,15.76338,0.08059748,335,52000,326,0
30.48275612,-2.36446963,25.02313,22.20548,20.5568,19.75428,19.22743,0.4814719,4347,55830,613,0
32.93123162,-4.148007065,21.77917,21.02934,20.87401,20.74022,20.56698,-0.000323375,4390,55948,472,2
36.43496186,-4.017256723,22.91599,21.88526,21.60454,21.34901,21.11783,0.7436973,8127,56957,713,1
204.2205069,35.86945455,19.89227,19.73,19.56322,19.69009,19.88976,1.289184,10256,58193,501,1
338.9623461,16.47677229,21.79174,21.56843,20.17645,19.40515,18.87468,0.5332694,5038,56235,794,0
358.4413427,38.49832539,22.24867,20.5432,19.84014,19.56288,19.32562,-0.000321082,1883,53271,12,2
358.8455404,37.26183508,20.92537,19.73985,19.54311,19.54339,19.55419,-0.001364835,1881,53261,578,2
251.8590479,39.4492624,23.36899,21.9184,22.09857,21.89079,20.81467,-0.001008218,10728,58248,982,2
121.1702875,13.43059566,19.3237,18.29374,17.73477,17.39668,17.18017,0.1335976,2268,53682,268,0
171.6107084,28.65665491,20.3909,18.42156,17.48591,17.06251,16.73596,0.08508812,2217,53794,188,0
172.8809675,28.79901355,25.21815,22.5943,20.465,19.32419,18.73678,0.609683,6405,56342,387,0
22.0735482,16.60962673,24.11362,22.46805,20.71249,19.51275,18.8844,0.87684,5136,55836,129,0
5.034073685,17.48437033,20.30709,18.32739,17.04451,16.54186,16.13006,0.1767976,6179,56221,306,0
206.6367226,49.07787044,20.38544,19.97118,19.89575,19.83467,19.71261,2.184862,7431,57162,831,1
10.14612039,6.558660852,21.1083,21.17605,21.00339,20.75358,20.73935,1.914438,8750,58401,669,1
176.3094394,14.29941033,21.88618,21.2619,21.14174,20.83474,20.61359,7.19E-06,5378,56011,44,2
188.6306925,14.34686113,19.45383,19.47341,19.43552,19.12177,19.15469,1.870371,1768,53442,57,1
238.0228016,2.311182085,22.34385,22.2088,20.84906,19.81682,19.39739,0.4115967,4806,55688,405,0
30.19666705,-2.392029597,23.88625,21.39395,19.78007,18.85327,18.42975,0.489051,4347,55830,577,0
185.0807613,51.22361881,23.44972,22.21567,21.2555,20.82408,20.7355,0.2615335,8226,57423,874,0
193.8285837,50.89241207,20.72473,19.83304,19.76427,19.71696,19.56717,2.723551,6673,56419,190,1
199.2983674,28.42536992,24.83853,20.67316,20.35432,20.31439,20.48727,0.000226282,6486,56328,136,2
32.97792733,6.266733685,24.21527,20.53077,18.69808,18.01795,17.59274,0.3571234,4401,55510,74,0
183.1648045,-0.628750259,22.41898,20.68319,18.97862,18.18865,17.74974,0.4587635,287,52023,189,0
148.8021977,19.97085117,23.83039,22.84388,21.24732,20.07067,19.55571,0.5876125,5782,56272,763,0
203.061971,41.61511962,18.5146,16.7332,15.89254,15.51606,15.19865,0.07710891,1464,53091,409,0
12.67519623,0.126152238,22.54599,22.94246,22.32719,21.36638,20.34769,0.5879284,9412,58096,142,1
208.6209257,24.62777554,19.33431,18.19162,17.5456,17.17287,16.95043,0.1323467,2119,53792,292,0
208.6328809,24.61163045,23.41305,22.38545,20.62178,19.60188,19.05764,0.501615,6005,56090,229,0
357.6226714,-7.44211016,26.67637,21.37773,19.94452,18.79,18.27144,0.5541263,7146,56573,400,0
358.1073764,-7.567760887,19.45683,17.40302,16.36744,15.91192,15.52238,0.1104779,7146,56573,232,0
358.9665048,-7.545456458,24.21996,21.42706,19.66302,18.94837,18.49767,0.3913932,7147,56574,436,0
352.6794999,0.777289598,22.02718,19.79013,18.67011,18.23405,18.00896,-0.00012625,1486,52993,338,2
347.8790514,0.747375836,24.06126,22.83033,21.26236,19.03826,17.81298,3.39E-05,679,52177,339,2
135.5205174,39.30536028,21.53924,21.15856,21.17403,20.76242,20.80852,0.6376743,8830,57447,358,1
151.1702899,46.44462137,22.37514,21.49737,20.45265,19.80559,19.75902,1.551722,7329,56719,328,1
168.1009649,50.58740834,20.72151,20.35573,20.52272,20.4385,20.22192,2.219474,7395,57131,836,1
240.4253698,40.31768919,17.83109,16.8297,16.48682,16.37812,16.34835,8.13E-05,1054,52516,622,2
244.5647181,37.01773861,18.28783,17.76214,17.83706,17.83127,17.5842,2.493167,5199,56067,302,1
128.9498907,29.05487077,24.82245,23.8451,23.19994,21.61622,22.07643,5.817105,4449,55544,84,1
132.6952588,11.89793933,17.37218,15.69146,15.08428,14.88166,14.81261,9.53E-05,2667,54142,372,2
133.5259201,12.1881288,19.23176,17.43457,16.71582,16.44263,16.28149,-0.000115615,2667,54142,606,2
133.6763586,12.11805794,17.92006,16.99607,16.61374,16.45651,16.40304,0.000541925,2430,53815,69,2
183.2212064,58.56596234,26.7126,20.97396,19.19737,18.3007,17.85813,0.5007814,1314,53050,603,0
195.4775567,47.61866768,22.76554,22.03599,21.0093,20.33553,20.08598,0.218715,7413,56769,854,0
207.5256261,48.85090399,24.50545,22.41356,21.15158,19.63451,18.99912,-0.000212825,7431,57162,957,2
136.2720409,3.851584364,17.9757,16.0861,15.21747,14.79026,14.44876,0.07067616,566,52238,412,0
144.2173785,4.552839057,19.82021,17.79125,16.79499,16.35434,16.03213,0.1093932,569,52264,525,0
148.0553221,4.895605332,20.09021,18.79886,17.9249,17.44783,17.12343,0.1623748,571,52286,524,0
155.1483737,5.454345375,18.522,16.52797,15.50003,15.06367,14.70589,0.1093376,998,52750,288,0
159.7154488,5.670089304,17.59841,15.863,15.12357,14.77382,14.51758,0.02830022,1000,52643,247,0
127.9314096,61.70181678,19.87617,19.79685,19.41254,19.16937,19.16147,1.463969,1874,54452,328,1
123.746438,44.06543391,23.89295,21.74777,20.85343,20.50169,20.20745,3.481616,8278,56990,815,1
123.8573489,43.85302457,22.18223,22.29256,22.04992,21.9473,21.27517,1.894753,8278,56990,198,1
157.7933881,14.36105426,24.52539,21.40492,20.32744,19.26804,18.619,-0.00012804,5345,56010,479,2
186.9525051,33.85571597,21.44057,21.33299,20.54453,20.52523,20.37429,0.4106589,3966,55571,256,0
179.4860597,33.81309142,21.75928,21.89945,21.56399,21.47586,21.86691,1.31037,10275,58467,620,1
